"key","AIContextualSummary","AffiliateLink","AnnualFee","CardTier","FullName","Issuer","Perks","RewardsRate","SpecialOffers","UpdatedAt"
"","
                    カード名: ラフォーレカード LAFORET
                    年会費: 無料
                    ポイント還元率: 1.00%～3.00%
                    特徴: 入会するとショッピングチケット1,000円分のプレゼント、ラフォーレ原宿とグループ施設では利用額100円ごとに最大3ポイント貯まる、館内店舗でも割引などの優待を受けられる
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","ラフォーレカード LAFORET","<ENTER_ISSUER>","ラフォーレ原宿で様々な特典が受けられてポイントが貯まりやすいカードです。","1.00%～3.00%","","1.739068549456E12"
"","
                    カード名: Tカードプラス（オリコ）
                    年会費: 無料
                    ポイント還元率: 0.50%～1.81%
                    特徴: 1枚で3つの機能が使える、TSUTAYA店舗ではさらにVポイントが貯まる、カードの盗難・紛失保証サービス
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","Tカードプラス（オリコ）","<ENTER_ISSUER>","TSUTAYAでのカード利用で通常の4倍ポイントが貯まるカードです。","0.50%～1.81%","","1.739068549457E12"
"","
                    カード名: JQ SUGOCA JCBエクスプレス
                    年会費: 1,100円
                    ポイント還元率: 0.50%
                    特徴: エクスプレス予約ができる、SUGOCAオートチャージに対応、JRキューポが貯まる
                    ","<ENTER_AFFILIATE_LINK>","1,100円","Standard","JQ SUGOCA JCBエクスプレス","<ENTER_ISSUER>","エクスプレス予約ができ、JRキューポが貯まるカードです。","0.50%","","1.739068549457E12"
"","
                    カード名: BIC CAMERA JQ SUGOCAエクスプレス
                    年会費: 1,100円
                    ポイント還元率: 0.50%
                    特徴: ビックカメラのポイントカード機能付き、JRキューポが貯まる、エクスプレス予約ができる
                    ","<ENTER_AFFILIATE_LINK>","1,100円","Standard","BIC CAMERA JQ SUGOCAエクスプレス","<ENTER_ISSUER>","エクスプレス予約が利用でき、BICポイントカード機能が付いたカードです。","0.50%","","1.739068549458E12"
"","
                    カード名: アメリカン・エキスプレス(R)・コーポレート・カード
                    年会費: -
                    ポイント還元率: 0.50%～0.70%
                    特徴: 経費管理の効率化ができる、国内外旅行傷害保険の補償額は最高5,000万円、100円あたり1ポイントのポイントプログラムを利用可能
                    ","<ENTER_AFFILIATE_LINK>","-","Standard","アメリカン・エキスプレス(R)・コーポレート・カード","<ENTER_ISSUER>","企業単位でポイントが貯められる、アメリカン・エキスプレス(R)の法人カードです。","0.50%～0.70%","","1.739068549458E12"
"","
                    カード名: アメリカン・エキスプレス(R)・JR東海エクスプレス・コーポレート・カード
                    年会費: -
                    ポイント還元率: 0.50%～0.70%
                    特徴: 経費の管理や処理の負担を軽減、JR東海の「エクスプレス予約」が利用できる、最高5,000万円の海外・国内旅行傷害保険が付帯
                    ","<ENTER_AFFILIATE_LINK>","-","Standard","アメリカン・エキスプレス(R)・JR東海エクスプレス・コーポレート・カード","<ENTER_ISSUER>","エクスプレス予約が利用できる、アメックスのコーポレートカードです。","0.50%～0.70%","","1.739068549459E12"
"","
                    カード名: イオン E-NEXCO pass カード（WAON一体型）
                    年会費: 無料
                    ポイント還元率: 0.50%～1.80%
                    特徴: 貯まったWAON POINTは、E-NEXCOポイントに交換可能、E-NEXCOポイントは高速道路料金に使える、NEXCO東日本エリアのSA/PAではWAON POINTが２倍、毎月10日はイオンカードの支払いでポイント2倍、イオンシネマでの映画料金はいつでも割引
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","イオン E-NEXCO pass カード（WAON一体型）","<ENTER_ISSUER>","貯まったWAON POINTを全国の高速道路料金への還元できるイオンカードです。","0.50%～1.80%","","1.739068549459E12"
"","
                    カード名: サンエックスカード（リラックマ）
                    年会費: 無料
                    ポイント還元率: 0.50%～1.00%
                    特徴: サンエックスネットショップで5%オフ、お客様感謝デーで5％オフ、ショッピングセーフティ保険が付帯
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","サンエックスカード（リラックマ）","<ENTER_ISSUER>","サンエックスネットショップでの買い物が5％オフになるカードです。","0.50%～1.00%","","1.73906854946E12"
"","
                    カード名: TOSHIBA STORE CARD
                    年会費: 無料
                    ポイント還元率: 0.50%～1.00%
                    特徴: 東芝ストアーでのカード利用でWAON POINTが2倍、イオングループでの優待サービス、電子マネーWAONを搭載
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","TOSHIBA STORE CARD","<ENTER_ISSUER>","東芝ストアーでWAON POINTが2倍貯まるカードです。","0.50%～1.00%","","1.73906854946E12"
"","
                    カード名: UCコーポレートカード （ゴールド）ユーシーカード
                    年会費: -
                    ポイント還元率: -
                    特徴: ゴールドカードの特典が充実、最高5,000万円の海外旅行傷害保険が自動付帯、経理業務の効率化や社内管理体制の強化ができる
                    ","<ENTER_AFFILIATE_LINK>","-","Standard","UCコーポレートカード （ゴールド）ユーシーカード","<ENTER_ISSUER>","ビジネスシーンに役立つサービスが充実したユーシーのゴールドカードです。","-","","1.739068549461E12"
"","
                    カード名: To Me CARD PASMO 一般カード(UC)
                    年会費: 無料
                    ポイント還元率: 0.50%～1.00%
                    特徴: 
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","To Me CARD PASMO 一般カード(UC)","<ENTER_ISSUER>","2012年4月1日に新規のお申し込み受付を終了したカードです。","0.50%～1.00%","","1.739068549461E12"
"","
                    カード名: さくら野セゾンカード
                    年会費: 無料
                    ポイント還元率: 0.50%～1.00%
                    特徴: さくら野ポイントと永久不滅ポイントが貯まる、さくら野感謝デーにカードを利用すると5％オフ、充実の優待サービス
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","さくら野セゾンカード","<ENTER_ISSUER>","青森で展開する「さくら野百貨店」のポイントと永久不滅ポイントが貯まるカードです。","0.50%～1.00%","","1.739068549462E12"
